State Name,State Abbreviation,Calendar_DAY,Month_name,YEAR,Full_Date,First_Crash_event,Light_cond_desc,Weather_condition,Sum Of . of Vehicle involved,Sum Of Pedestrains,Sum Of Total_Persons_in_accident,Sum Of FATALS,Count Of Accident-2013
MASSACHUSETTS,MA,14,October,2013,October-14-2013,Motor Vehicle in Transport,Daylight,Clear,2,0,4,2,1
MASSACHUSETTS,MA,14,September,2013,September-14-2013,Motor Vehicle in Transport,Dark - Not lighted,Clear,2,0,3,2,1
MASSACHUSETTS,MA,14,September,2013,September-14-2013,Traffic Sign Support,Dark - but lighted,Clear,1,0,1,1,1
MASSACHUSETTS,MA,15,August,2013,August-15-2013,Pedestrian,Dusk,Clear,1,1,3,1,1
MASSACHUSETTS,MA,15,February,2013,February-15-2013,Motor Vehicle in Transport,Dusk,Clear,2,0,3,2,1
MASSACHUSETTS,MA,15,February,2013,February-15-2013,Utility Pole/Light Support,Dark - but lighted,Clear,1,0,3,1,1
MASSACHUSETTS,MA,15,January,2013,January-15-2013,Pedestrian,Dark - Not lighted,Clear,1,1,1,1,1
MASSACHUSETTS,MA,15,November,2013,November-15-2013,Parked Motor Vehicle (Not In Transport),Daylight,Cloudy,2,0,1,1,1
MASSACHUSETTS,MA,15,November,2013,November-15-2013,Rollover/Overturn,Dark - Not lighted,Clear,1,0,2,2,1
MASSACHUSETTS,MA,15,September,2013,September-15-2013,Motor Vehicle in Transport,Dark - but lighted,Clear,3,0,6,2,1
MASSACHUSETTS,MA,15,September,2013,September-15-2013,Motor Vehicle in Transport,Daylight,Clear,2,0,3,1,1
MASSACHUSETTS,MA,15,September,2013,September-15-2013,Motor Vehicle in Transport,Daylight,Cloudy,2,0,3,1,1
MASSACHUSETTS,MA,16,August,2013,August-16-2013,Embankment,Dark - Not lighted,Clear,1,0,2,1,1
MASSACHUSETTS,MA,16,June,2013,June-16-2013,Motor Vehicle in Transport,Daylight,Cloudy,2,0,2,1,1
MASSACHUSETTS,MA,16,November,2013,November-16-2013,Pedestrian,Daylight,Clear,2,2,3,1,1
MASSACHUSETTS,MA,17,August,2013,August-17-2013,Motor Vehicle in Transport,Dark - Not lighted,Clear,2,0,3,1,1
MASSACHUSETTS,MA,17,August,2013,August-17-2013,Pedalcyclist,Daylight,Clear,1,1,2,1,1
MASSACHUSETTS,MA,17,February,2013,February-17-2013,Motor Vehicle in Transport,Daylight,Snow,2,0,3,2,1
MASSACHUSETTS,MA,17,July,2013,July-17-2013,Tree (Standing Only),Dark - Not lighted,Clear,1,0,1,1,1
MASSACHUSETTS,MA,17,May,2013,May-17-2013,Motor Vehicle in Transport,Daylight,Clear,2,0,3,1,1
MASSACHUSETTS,MA,17,October,2013,October-17-2013,Motor Vehicle in Transport,Dark - but lighted,Clear,2,0,2,1,1
MASSACHUSETTS,MA,17,October,2013,October-17-2013,Rollover/Overturn,Daylight,Cloudy,1,0,2,1,1
MASSACHUSETTS,MA,17,September,2013,September-17-2013,Motor Vehicle in Transport,Daylight,Clear,2,0,2,1,1
MASSACHUSETTS,MA,18,August,2013,August-18-2013,Other Fixed Object,Dark - but lighted,Clear,1,0,1,1,1
MASSACHUSETTS,MA,18,December,2013,December-18-2013,Motor Vehicle in Transport,Dark - but lighted,Clear,2,0,2,1,1
MASSACHUSETTS,MA,18,February,2013,February-18-2013,Pedestrian,Daylight,Clear,1,1,1,1,1
MASSACHUSETTS,MA,18,June,2013,June-18-2013,Guardrail Face,Daylight,Clear,1,0,2,1,1
MASSACHUSETTS,MA,18,September,2013,September-18-2013,Pedestrian,Daylight,Clear,1,1,1,1,1
MASSACHUSETTS,MA,19,August,2013,August-19-2013,Motor Vehicle in Transport,Daylight,Clear,2,0,2,1,1
MASSACHUSETTS,MA,19,December,2013,December-19-2013,Pedestrian,Dark - but lighted,Clear,1,1,2,1,1
MASSACHUSETTS,MA,19,February,2013,February-19-2013,Tree (Standing Only),Daylight,Cloudy,1,0,1,1,1
MASSACHUSETTS,MA,19,March,2013,March-19-2013,Motor Vehicle in Transport,Daylight,Snow,2,0,2,1,1
MASSACHUSETTS,MA,19,May,2013,May-19-2013,Pedalcyclist,Daylight,Rain,1,1,1,1,1
MASSACHUSETTS,MA,19,November,2013,November-19-2013,Parked Motor Vehicle (Not In Transport),Dark - but lighted,Clear,2,0,2,1,1
MASSACHUSETTS,MA,19,October,2013,October-19-2013,Rollover/Overturn,Dark - Not lighted,Rain,1,0,3,1,1
MASSACHUSETTS,MA,19,October,2013,October-19-2013,Traffic Sign Support,Daylight,Clear,1,0,1,1,1
MASSACHUSETTS,MA,19,October,2013,October-19-2013,Tree (Standing Only),Dark - Not lighted,Clear,1,0,3,1,1
MASSACHUSETTS,MA,19,September,2013,September-19-2013,Motor Vehicle in Transport,Daylight,Clear,2,0,4,1,1
MASSACHUSETTS,MA,20,April,2013,April-20-2013,Traffic Sign Support,Dark - but lighted,Clear,1,0,1,1,1
MASSACHUSETTS,MA,20,December,2013,December-20-2013,Guardrail Face,Daylight,Clear,1,0,1,1,1
MASSACHUSETTS,MA,20,December,2013,December-20-2013,Motor Vehicle in Transport,Daylight,Cloudy,2,0,2,1,1
MASSACHUSETTS,MA,20,February,2013,February-20-2013,Snow Bank,Daylight,Cloudy,1,0,1,1,1
MASSACHUSETTS,MA,20,July,2013,July-20-2013,Impact Attenuator/Crash Cushion,Dark - but lighted,Not Reported,1,0,4,1,1
MASSACHUSETTS,MA,20,July,2013,July-20-2013,Motor Vehicle in Transport,Dark - Unknown Lighting,Clear,2,0,2,1,1
MASSACHUSETTS,MA,20,July,2013,July-20-2013,Utility Pole/Light Support,Dark - but lighted,Clear,1,0,2,1,1
MASSACHUSETTS,MA,20,May,2013,May-20-2013,Pedalcyclist,Daylight,Cloudy,1,1,1,1,1
MASSACHUSETTS,MA,21,January,2013,January-21-2013,Embankment,Dark - Not lighted,Clear,1,0,3,1,1
MASSACHUSETTS,MA,21,July,2013,July-21-2013,Curb,Dark - Not lighted,Clear,1,1,1,1,1
MASSACHUSETTS,MA,21,July,2013,July-21-2013,Motor Vehicle in Transport,Dark - Not lighted,Clear,3,0,4,1,1
MASSACHUSETTS,MA,21,July,2013,July-21-2013,Pedestrian,Daylight,Clear,1,1,1,1,1
MASSACHUSETTS,MA,21,July,2013,July-21-2013,Tree (Standing Only),Dark - but lighted,Clear,1,0,1,1,1
MASSACHUSETTS,MA,21,July,2013,July-21-2013,Tree (Standing Only),Dawn,Clear,1,0,1,1,1
MASSACHUSETTS,MA,21,July,2013,July-21-2013,Utility Pole/Light Support,Dusk,Cloudy,1,0,1,1,1
MASSACHUSETTS,MA,21,June,2013,June-21-2013,Tree (Standing Only),Daylight,Clear,1,0,1,1,1
MASSACHUSETTS,MA,21,May,2013,May-21-2013,Motor Vehicle in Transport,Daylight,Cloudy,2,0,2,1,1
MASSACHUSETTS,MA,21,May,2013,May-21-2013,Pedestrian,Daylight,Clear,1,1,1,1,1
MASSACHUSETTS,MA,21,November,2013,November-21-2013,Motor Vehicle in Transport,Daylight,Clear,2,0,2,1,1
MASSACHUSETTS,MA,21,October,2013,October-21-2013,Motor Vehicle in Transport,Dark - Not lighted,Clear,2,0,2,1,1
MASSACHUSETTS,MA,21,September,2013,September-21-2013,Curb,Daylight,Cloudy,1,0,1,1,1
MASSACHUSETTS,MA,21,September,2013,September-21-2013,Motor Vehicle in Transport,Daylight,Not Reported,2,0,2,1,1
MASSACHUSETTS,MA,21,September,2013,September-21-2013,Other Non-Collision,Daylight,Clear,1,0,2,1,1
MASSACHUSETTS,MA,21,September,2013,September-21-2013,Tree (Standing Only),Dark - but lighted,Clear,1,0,1,1,1
MASSACHUSETTS,MA,21,September,2013,September-21-2013,Tree (Standing Only),Dusk,Clear,1,0,3,1,1
MASSACHUSETTS,MA,22,August,2013,August-22-2013,Pedestrian,Dark - but lighted,Clear,1,1,1,1,1
MASSACHUSETTS,MA,22,July,2013,July-22-2013,Motor Vehicle in Transport,Dark - Not lighted,Clear,2,0,2,1,1
MASSACHUSETTS,MA,22,June,2013,June-22-2013,Motor Vehicle in Transport,Daylight,Clear,4,0,7,2,2
MASSACHUSETTS,MA,22,June,2013,June-22-2013,Pedestrian,Dark - Not lighted,Clear,2,1,5,1,1
MASSACHUSETTS,MA,22,March,2013,March-22-2013,Motor Vehicle in Transport,Dark - but lighted,Snow,2,0,2,1,1
MASSACHUSETTS,MA,22,March,2013,March-22-2013,Tree (Standing Only),Daylight,Clear,1,0,1,1,1
MASSACHUSETTS,MA,22,May,2013,May-22-2013,Pedestrian,Dark - but lighted,Rain,1,1,1,1,1
MASSACHUSETTS,MA,22,October,2013,October-22-2013,Curb,Daylight,Clear,1,0,2,1,1
MASSACHUSETTS,MA,22,October,2013,October-22-2013,Pedestrian,Dark - but lighted,Clear,1,1,1,1,1
MASSACHUSETTS,MA,22,October,2013,October-22-2013,Tree (Standing Only),Daylight,Clear,1,0,1,1,1
MASSACHUSETTS,MA,22,September,2013,September-22-2013,Curb,Dark - but lighted,Clear,1,0,1,1,1
MASSACHUSETTS,MA,22,September,2013,September-22-2013,Motor Vehicle in Transport,Dark - Not lighted,Rain,2,0,3,2,1
MASSACHUSETTS,MA,22,September,2013,September-22-2013,Pedestrian,Dark - Not lighted,Rain,1,1,1,1,1
MASSACHUSETTS,MA,23,April,2013,April-23-2013,Motor Vehicle in Transport,Dark - but lighted,Cloudy,2,0,3,1,1
MASSACHUSETTS,MA,23,December,2013,December-23-2013,Pedestrian,Dark - but lighted,Rain,1,1,2,1,1
MASSACHUSETTS,MA,23,February,2013,February-23-2013,Motor Vehicle in Transport,Daylight,Clear,2,0,4,1,1
MASSACHUSETTS,MA,23,June,2013,June-23-2013,Utility Pole/Light Support,Dark - but lighted,Clear,1,0,1,1,1
MASSACHUSETTS,MA,23,November,2013,November-23-2013,Curb,Not Reported,Not Reported,1,1,1,1,1
MASSACHUSETTS,MA,23,November,2013,November-23-2013,Fire Hydrant,Dark - but lighted,Cloudy,1,0,1,1,1
MASSACHUSETTS,MA,23,November,2013,November-23-2013,Motor Vehicle in Transport,Dark - Not lighted,Snow,3,0,10,1,1
MASSACHUSETTS,MA,23,November,2013,November-23-2013,Tree (Standing Only),Dark - but lighted,Cloudy,1,0,2,1,1
MASSACHUSETTS,MA,23,September,2013,September-23-2013,Motor Vehicle in Transport,Daylight,Clear,2,0,2,1,1
MASSACHUSETTS,MA,23,September,2013,September-23-2013,Pedestrian,Dark - but lighted,Not Reported,1,1,1,1,1
MASSACHUSETTS,MA,24,December,2013,December-24-2013,Motor Vehicle in Transport,Dusk,Clear,2,0,2,1,1
MASSACHUSETTS,MA,24,December,2013,December-24-2013,Pedestrian,Dark - but lighted,Clear,1,1,1,1,1
MASSACHUSETTS,MA,24,February,2013,February-24-2013,Mail Box,Dark - but lighted,Sleet Hail,1,0,1,1,1
MASSACHUSETTS,MA,24,June,2013,June-24-2013,Motor Vehicle in Transport,Daylight,Clear,2,0,2,1,1
MASSACHUSETTS,MA,24,March,2013,March-24-2013,Rollover/Overturn,Dark - but lighted,Clear,3,0,4,2,2
MASSACHUSETTS,MA,24,May,2013,May-24-2013,Parked Motor Vehicle (Not In Transport),Dark - but lighted,Rain,2,0,2,1,1
MASSACHUSETTS,MA,24,November,2013,November-24-2013,Motor Vehicle in Transport,Daylight,Blowing Snow,2,0,3,1,1
MASSACHUSETTS,MA,24,November,2013,November-24-2013,Parked Motor Vehicle (Not In Transport),Dark - but lighted,Not Reported,2,0,2,1,1
MASSACHUSETTS,MA,24,November,2013,November-24-2013,Pedestrian,Dark - Not lighted,Clear,1,1,1,1,1
MASSACHUSETTS,MA,25,August,2013,August-25-2013,Motor Vehicle in Transport,Daylight,Clear,2,0,3,1,1
MASSACHUSETTS,MA,25,December,2013,December-25-2013,Pedestrian,Dark - but lighted,Clear,1,1,2,1,1
MASSACHUSETTS,MA,25,February,2013,February-25-2013,Ground,Daylight,Cloudy,1,0,1,1,1
MASSACHUSETTS,MA,25,February,2013,February-25-2013,Guardrail Face,Dark - Not lighted,Clear,1,0,1,1,1
MASSACHUSETTS,MA,25,February,2013,February-25-2013,Tree (Standing Only),Dawn,Snow,1,0,1,1,1
MASSACHUSETTS,MA,25,February,2013,February-25-2013,Utility Pole/Light Support,Daylight,Cloudy,1,0,1,1,1
MASSACHUSETTS,MA,25,January,2013,January-25-2013,Tree (Standing Only),Dark - Not lighted,Clear,1,0,1,1,1
MASSACHUSETTS,MA,25,May,2013,May-25-2013,Motor Vehicle in Transport,Daylight,Rain,3,0,6,1,1
MASSACHUSETTS,MA,25,May,2013,May-25-2013,Tree (Standing Only),Dark - Not lighted,Rain,1,0,1,1,1
MASSACHUSETTS,MA,25,November,2013,November-25-2013,Motor Vehicle in Transport,Daylight,Clear,2,0,2,1,1
MASSACHUSETTS,MA,25,October,2013,October-25-2013,Curb,Dark - but lighted,Clear,1,0,1,1,1
MASSACHUSETTS,MA,25,October,2013,October-25-2013,Motor Vehicle in Transport,Dark - but lighted,Clear,2,0,3,1,1
MASSACHUSETTS,MA,25,October,2013,October-25-2013,Motor Vehicle in Transport,Daylight,Clear,2,0,2,1,1
MASSACHUSETTS,MA,25,October,2013,October-25-2013,Other Object (Not Fixed),Dark - Not lighted,Clear,1,0,1,1,1
MASSACHUSETTS,MA,26,April,2013,April-26-2013,Pedestrian,Dark - but lighted,Clear,1,1,1,1,1
MASSACHUSETTS,MA,26,December,2013,December-26-2013,Motor Vehicle in Transport,Daylight,Snow,4,0,6,2,2
MASSACHUSETTS,MA,26,February,2013,February-26-2013,Embankment,Dark - but lighted,Clear,1,0,1,1,1
MASSACHUSETTS,MA,26,July,2013,July-26-2013,Motor Vehicle in Transport,Daylight,Cloudy,6,0,6,1,1
MASSACHUSETTS,MA,26,July,2013,July-26-2013,Pedestrian,Daylight,Clear,1,1,1,1,1
MASSACHUSETTS,MA,26,May,2013,May-26-2013,Motor Vehicle in Transport,Dark - but lighted,Rain,2,0,2,1,1
MASSACHUSETTS,MA,26,May,2013,May-26-2013,Other Fixed Object,Daylight,Clear,1,0,2,2,1
MASSACHUSETTS,MA,26,May,2013,May-26-2013,Pedalcyclist,Daylight,Cloudy,1,1,1,1,1
MASSACHUSETTS,MA,26,November,2013,November-26-2013,Parked Motor Vehicle (Not In Transport),Daylight,Clear,2,2,1,1,1
MASSACHUSETTS,MA,26,November,2013,November-26-2013,Tree (Standing Only),Dark - Unknown Lighting,Rain,1,0,1,1,1
MASSACHUSETTS,MA,26,September,2013,September-26-2013,Motor Vehicle in Transport,Daylight,Clear,2,0,2,1,1
MASSACHUSETTS,MA,26,September,2013,September-26-2013,Utility Pole/Light Support,Daylight,Clear,2,0,2,2,2
MASSACHUSETTS,MA,27,April,2013,April-27-2013,Motor Vehicle in Transport,Daylight,Clear,2,0,2,1,1
MASSACHUSETTS,MA,27,August,2013,August-27-2013,Tree (Standing Only),Dark - but lighted,Fog Smog Smoke,1,0,1,1,1
MASSACHUSETTS,MA,27,December,2013,December-27-2013,Motor Vehicle in Transport,Daylight,Clear,2,0,2,1,1
MASSACHUSETTS,MA,27,February,2013,February-27-2013,Pedestrian,Dark - but lighted,Rain,2,2,2,2,2
MASSACHUSETTS,MA,27,January,2013,January-27-2013,Curb,Dark - but lighted,Clear,1,0,1,1,1
MASSACHUSETTS,MA,27,January,2013,January-27-2013,Pedestrian,Daylight,Clear,1,1,2,1,1
MASSACHUSETTS,MA,27,July,2013,July-27-2013,Guardrail Face,Dark - but lighted,Cloudy,1,0,1,1,1
MASSACHUSETTS,MA,27,March,2013,March-27-2013,Motor Vehicle in Transport,Dark - Unknown Lighting,Not Reported,2,0,2,1,1
MASSACHUSETTS,MA,27,May,2013,May-27-2013,Embankment,Daylight,Clear,1,0,1,1,1
MASSACHUSETTS,MA,27,November,2013,November-27-2013,Motor Vehicle in Transport,Dark - but lighted,Rain,2,0,2,1,1
MASSACHUSETTS,MA,27,November,2013,November-27-2013,Tree (Standing Only),Dark - but lighted,Rain,1,0,5,1,1
MASSACHUSETTS,MA,27,October,2013,October-27-2013,Motor Vehicle in Transport,Dark - but lighted,Clear,2,0,2,1,1
MASSACHUSETTS,MA,27,September,2013,September-27-2013,Curb,Dark - but lighted,Clear,1,0,1,1,1
MASSACHUSETTS,MA,27,September,2013,September-27-2013,Guardrail Face,Dark - Not lighted,Clear,2,0,2,1,1
MASSACHUSETTS,MA,27,September,2013,September-27-2013,Motor Vehicle in Transport,Dark - Not lighted,Clear,2,0,2,1,1
MASSACHUSETTS,MA,28,April,2013,April-28-2013,Utility Pole/Light Support,Dark - but lighted,Clear,1,0,5,1,1
MASSACHUSETTS,MA,28,August,2013,August-28-2013,Curb,Daylight,Cloudy,2,1,1,1,1
MASSACHUSETTS,MA,28,August,2013,August-28-2013,Utility Pole/Light Support,Dark - but lighted,Clear,1,0,2,1,1
MASSACHUSETTS,MA,28,December,2013,December-28-2013,Motor Vehicle in Transport,Dark - Not lighted,Clear,2,0,3,1,1
MASSACHUSETTS,MA,28,December,2013,December-28-2013,Utility Pole/Light Support,Dark - Not lighted,Clear,1,0,1,1,1
MASSACHUSETTS,MA,28,June,2013,June-28-2013,Pedestrian,Dark - but lighted,Clear,1,1,1,1,1
MASSACHUSETTS,MA,28,May,2013,May-28-2013,Fence,Dark - Not lighted,Clear,1,0,1,1,1
MASSACHUSETTS,MA,28,November,2013,November-28-2013,Curb,Daylight,Clear,1,0,1,1,1
MASSACHUSETTS,MA,28,November,2013,November-28-2013,Mail Box,Dark - but lighted,Clear,1,0,1,1,1
MASSACHUSETTS,MA,28,September,2013,September-28-2013,Pedestrian,Dark - Not lighted,Clear,1,1,2,1,1
MASSACHUSETTS,MA,29,April,2013,April-29-2013,Rollover/Overturn,Daylight,Clear,1,0,1,1,1
MASSACHUSETTS,MA,29,August,2013,August-29-2013,Pedestrian,Daylight,Clear,1,1,1,1,1
MASSACHUSETTS,MA,29,January,2013,January-29-2013,Motor Vehicle in Transport,Daylight,Cloudy,2,0,2,1,1
MASSACHUSETTS,MA,29,January,2013,January-29-2013,Wall,Dark - but lighted,Freezing Rain or Drizzle,1,0,2,1,1
MASSACHUSETTS,MA,29,June,2013,June-29-2013,Bridge Pier or Support,Daylight,Clear,1,0,1,1,1
MASSACHUSETTS,MA,29,June,2013,June-29-2013,Pedestrian,Daylight,Clear,1,1,1,1,1
MASSACHUSETTS,MA,29,October,2013,October-29-2013,Pedestrian,Dark - but lighted,Clear,1,2,1,1,1
MASSACHUSETTS,MA,29,October,2013,October-29-2013,Tree (Standing Only),Dark - but lighted,Clear,1,0,3,1,1
MASSACHUSETTS,MA,29,September,2013,September-29-2013,Motor Vehicle in Transport,Daylight,Clear,2,0,4,1,1
MASSACHUSETTS,MA,29,September,2013,September-29-2013,Parked Motor Vehicle (Not In Transport),Dusk,Clear,2,0,2,1,1
MASSACHUSETTS,MA,30,January,2013,January-30-2013,Motor Vehicle in Transport,Dark - Not lighted,Fog Smog Smoke,2,0,2,1,1
MASSACHUSETTS,MA,30,January,2013,January-30-2013,Pedestrian,Dark - Not lighted,Clear,1,1,1,1,1
MASSACHUSETTS,MA,30,July,2013,July-30-2013,Motor Vehicle in Transport,Daylight,Clear,2,0,2,1,1
MASSACHUSETTS,MA,30,March,2013,March-30-2013,Motor Vehicle in Transport,Dark - Not lighted,Clear,2,0,3,1,1
MASSACHUSETTS,MA,30,March,2013,March-30-2013,Motor Vehicle in Transport,Daylight,Clear,2,0,3,1,1
MASSACHUSETTS,MA,30,March,2013,March-30-2013,Pedestrian,Dark - Not lighted,Clear,1,1,1,1,1
MASSACHUSETTS,MA,30,November,2013,November-30-2013,Pedestrian,Daylight,Clear,1,1,1,1,1
MASSACHUSETTS,MA,30,September,2013,September-30-2013,Motor Vehicle in Transport,Dark - Not lighted,Cloudy,2,0,4,1,1
MASSACHUSETTS,MA,31,August,2013,August-31-2013,Motor Vehicle in Transport,Dark - but lighted,Cloudy,2,0,6,1,1
MASSACHUSETTS,MA,31,December,2013,December-31-2013,Motor Vehicle in Transport,Dark - but lighted,Clear,2,0,2,1,1
MASSACHUSETTS,MA,31,July,2013,July-31-2013,Motor Vehicle in Transport,Daylight,Clear,2,0,4,1,1
MASSACHUSETTS,MA,31,May,2013,May-31-2013,Motor Vehicle in Transport,Dark - but lighted,Clear,2,0,2,1,1
MASSACHUSETTS,MA,31,October,2013,October-31-2013,Curb,Daylight,Cloudy,1,0,1,1,1
MICHIGAN,MI,1,April,2013,April-1-2013,Motor Vehicle in Transport,Daylight,Clear,5,0,8,1,1
MICHIGAN,MI,1,August,2013,August-1-2013,Motor Vehicle in Transport,Daylight,Clear,4,0,5,2,2
MICHIGAN,MI,1,August,2013,August-1-2013,Motor Vehicle in Transport,Daylight,Cloudy,5,1,6,1,1
MICHIGAN,MI,1,August,2013,August-1-2013,Pedestrian,Dark - but lighted,Cloudy,2,1,1,1,1
MICHIGAN,MI,1,August,2013,August-1-2013,Utility Pole/Light Support,Dark - but lighted,Clear,1,0,1,1,1
MICHIGAN,MI,1,December,2013,December-1-2013,Motor Vehicle in Transport,Dark - Not lighted,Clear,2,0,2,1,1
MICHIGAN,MI,1,December,2013,December-1-2013,Tree (Standing Only),Dark - Not lighted,Clear,1,0,1,1,1
MICHIGAN,MI,1,July,2013,July-1-2013,Motor Vehicle in Transport,Dark - but lighted,Clear,2,0,3,2,1
MICHIGAN,MI,1,July,2013,July-1-2013,Motor Vehicle in Transport,Daylight,Cloudy,2,0,2,1,1
MICHIGAN,MI,1,June,2013,June-1-2013,Concrete Traffic Barrier,Daylight,Cloudy,1,0,1,1,1
MICHIGAN,MI,1,June,2013,June-1-2013,Motor Vehicle in Transport,Dark - Not lighted,Cloudy,3,0,4,1,1
MICHIGAN,MI,1,March,2013,March-1-2013,Motor Vehicle in Transport,Dark - but lighted,Clear,2,0,3,1,1
MICHIGAN,MI,1,March,2013,March-1-2013,Motor Vehicle in Transport,Daylight,Cloudy,3,0,5,1,1
MICHIGAN,MI,1,May,2013,May-1-2013,Mail Box,Dark - Not lighted,Clear,1,0,1,1,1
MICHIGAN,MI,1,May,2013,May-1-2013,Motor Vehicle in Transport,Daylight,Clear,2,0,2,1,1
MICHIGAN,MI,1,May,2013,May-1-2013,Motor Vehicle in Transport,Daylight,Cloudy,2,0,2,1,1
MICHIGAN,MI,1,May,2013,May-1-2013,Pedestrian,Dark - Not lighted,Clear,1,1,1,1,1
MICHIGAN,MI,1,November,2013,November-1-2013,Mail Box,Dark - but lighted,Rain,1,0,1,1,1
MICHIGAN,MI,1,November,2013,November-1-2013,Motor Vehicle in Transport,Dark - but lighted,Clear,2,0,3,2,1
MICHIGAN,MI,1,November,2013,November-1-2013,Motor Vehicle in Transport,Daylight,Cloudy,2,0,2,1,1
MICHIGAN,MI,1,November,2013,November-1-2013,Parked Motor Vehicle (Not In Transport),Dark - Not lighted,Clear,2,0,1,1,1
MICHIGAN,MI,1,November,2013,November-1-2013,Pedestrian,Dark - but lighted,Rain,1,1,1,1,1
MICHIGAN,MI,1,November,2013,November-1-2013,Pedestrian,Dark - Not lighted,Rain,2,2,2,2,2
MICHIGAN,MI,1,November,2013,November-1-2013,Tree (Standing Only),Dark - Not lighted,Rain,1,0,1,1,1
MICHIGAN,MI,1,October,2013,October-1-2013,Live Animal,Dark - Not lighted,Cloudy,1,0,1,1,1
MICHIGAN,MI,1,September,2013,September-1-2013,Ditch,Dark - Not lighted,Cloudy,1,0,1,1,1
MICHIGAN,MI,1,September,2013,September-1-2013,Fell/Jumped from Vehicle,Daylight,Clear,1,0,4,1,1
MICHIGAN,MI,1,September,2013,September-1-2013,Motor Vehicle in Transport,Dark - but lighted,Cloudy,2,0,2,1,1
MICHIGAN,MI,2,April,2013,April-2-2013,Motor Vehicle in Transport,Daylight,Clear,2,0,2,1,1
MICHIGAN,MI,2,August,2013,August-2-2013,Curb,Dusk,Clear,4,0,1,1,1
MICHIGAN,MI,2,August,2013,August-2-2013,Motor Vehicle in Transport,Daylight,Cloudy,2,0,5,1,1
MICHIGAN,MI,2,August,2013,August-2-2013,Motor Vehicle in Transport,Daylight,Rain,2,0,3,2,1
MICHIGAN,MI,2,August,2013,August-2-2013,Rollover/Overturn,Daylight,Clear,1,0,3,1,1
MICHIGAN,MI,2,December,2013,December-2-2013,Pedestrian,Dark - but lighted,Clear,1,1,1,1,1
MICHIGAN,MI,2,December,2013,December-2-2013,Pedestrian,Dark - but lighted,Cloudy,1,1,1,1,1
MICHIGAN,MI,2,February,2013,February-2-2013,Embankment,Daylight,Cloudy,1,0,2,2,1
MICHIGAN,MI,2,July,2013,July-2-2013,Motor Vehicle in Transport,Daylight,Clear,2,0,3,1,1
MICHIGAN,MI,2,July,2013,July-2-2013,Motor Vehicle in Transport,Dusk,Cloudy,2,0,3,1,1
MICHIGAN,MI,2,July,2013,July-2-2013,Pedestrian,Dark - Not lighted,Cloudy,1,1,1,1,1
MICHIGAN,MI,2,July,2013,July-2-2013,Rollover/Overturn,Daylight,Cloudy,1,0,1,1,1
MICHIGAN,MI,2,June,2013,June-2-2013,Motor Vehicle in Transport,Dark - Not lighted,Clear,2,0,2,1,1
MICHIGAN,MI,2,June,2013,June-2-2013,Pedestrian,Dark - but lighted,Clear,1,1,2,1,1
MICHIGAN,MI,2,June,2013,June-2-2013,Tree (Standing Only),Dark - but lighted,Clear,1,0,2,1,1
MICHIGAN,MI,2,May,2013,May-2-2013,Embankment,Dark - but lighted,Clear,1,0,1,1,1
MICHIGAN,MI,2,November,2013,November-2-2013,Motor Vehicle in Transport,Dark - but lighted,Cloudy,2,0,7,2,1
MICHIGAN,MI,2,November,2013,November-2-2013,Pedestrian,Dark - but lighted,Clear,2,2,3,2,2
MICHIGAN,MI,2,November,2013,November-2-2013,Pedestrian,Dark - but lighted,Rain,2,4,2,2,2
MICHIGAN,MI,2,October,2013,October-2-2013,Motor Vehicle in Transport,Daylight,Clear,2,0,2,1,1
MICHIGAN,MI,2,September,2013,September-2-2013,Motor Vehicle in Transport,Dark - Not lighted,Clear,2,0,4,1,1
MICHIGAN,MI,2,September,2013,September-2-2013,Motor Vehicle in Transport,Daylight,Cloudy,2,0,2,1,1
MICHIGAN,MI,3,April,2013,April-3-2013,Motor Vehicle in Transport,Dark - Not lighted,Clear,2,0,2,1,1
MICHIGAN,MI,3,April,2013,April-3-2013,Rollover/Overturn,Daylight,Clear,1,0,1,1,1
MICHIGAN,MI,3,April,2013,April-3-2013,Tree (Standing Only),Daylight,Clear,1,0,1,1,1
MICHIGAN,MI,3,August,2013,August-3-2013,Motor Vehicle in Transport,Daylight,Clear,2,0,2,1,1
MICHIGAN,MI,3,August,2013,August-3-2013,Utility Pole/Light Support,Dark - but lighted,Clear,1,0,3,1,1
MICHIGAN,MI,3,December,2013,December-3-2013,Motor Vehicle in Transport,Dark - Not lighted,Rain,2,0,2,1,1
MICHIGAN,MI,3,December,2013,December-3-2013,Motor Vehicle in Transport,Daylight,Cloudy,2,0,3,1,1
MICHIGAN,MI,3,December,2013,December-3-2013,Tree (Standing Only),Dawn,Cloudy,1,0,2,2,1
MICHIGAN,MI,3,February,2013,February-3-2013,Tree (Standing Only),Dark - but lighted,Clear,1,0,1,1,1
MICHIGAN,MI,3,January,2013,January-3-2013,Motor Vehicle in Transport,Daylight,Clear,2,0,2,1,1
MICHIGAN,MI,3,January,2013,January-3-2013,Motor Vehicle in Transport,Daylight,Cloudy,2,0,4,1,1
MICHIGAN,MI,3,July,2013,July-3-2013,Jackknife (Harmful to This Vehicle),Daylight,Clear,2,0,3,1,1
MICHIGAN,MI,3,July,2013,July-3-2013,Rollover/Overturn,Dark - Not lighted,Cloudy,1,0,1,1,1
