State Name,Expr1001,Light_cond_desc,Weather_condition,Month_name,YEAR,Day_Week_desc,SumOfFATALS,SumOfDRUNK_DR
ALABAMA,September,Dusk,Cloudy,September,2013,Saturday,1,0
ALASKA,April,Dark - but lighted,Fog Smog Smoke,April,2013,Wednesday,1,0
ALASKA,April,Daylight,Blowing Snow,April,2013,Sunday,2,0
ALASKA,August,Dark - but lighted,Rain,August,2013,Saturday,1,1
ALASKA,August,Daylight,Clear,August,2013,Saturday,1,1
ALASKA,August,Daylight,Rain,August,2013,Friday,2,1
ALASKA,August,Daylight,Rain,August,2013,Wednesday,1,0
ALASKA,August,Dusk,Cloudy,August,2013,Tuesday,1,1
ALASKA,December,Dark - Not lighted,Snow,December,2013,Monday,1,0
ALASKA,December,Daylight,Clear,December,2013,Wednesday,1,1
ALASKA,December,Daylight,Fog Smog Smoke,December,2013,Saturday,1,0
ALASKA,February,Dark - but lighted,Cloudy,February,2013,Wednesday,1,0
ALASKA,February,Dark - Not lighted,Cloudy,February,2013,Thursday,1,0
ALASKA,February,Daylight,Clear,February,2013,Wednesday,1,0
ALASKA,January,Dark - but lighted,Snow,January,2013,Wednesday,1,0
ALASKA,January,Dark - Not lighted,Fog Smog Smoke,January,2013,Thursday,1,0
ALASKA,January,Daylight,Clear,January,2013,Friday,1,0
ALASKA,January,Daylight,Clear,January,2013,Monday,1,0
ALASKA,January,Daylight,Cloudy,January,2013,Tuesday,1,0
ALASKA,January,Daylight,Cloudy,January,2013,Wednesday,1,0
ALASKA,July,Dark - but lighted,Clear,July,2013,Friday,1,1
ALASKA,July,Daylight,Clear,July,2013,Monday,1,0
ALASKA,July,Daylight,Cloudy,July,2013,Friday,1,0
ALASKA,July,Daylight,Cloudy,July,2013,Monday,1,0
ALASKA,July,Daylight,Cloudy,July,2013,Wednesday,1,0
ALASKA,July,Dusk,Clear,July,2013,Saturday,1,1
ALASKA,July,Dusk,Clear,July,2013,Thursday,1,1
ALASKA,June,Dark - but lighted,Clear,June,2013,Sunday,1,1
ALASKA,June,Daylight,Clear,June,2013,Sunday,1,0
ALASKA,June,Daylight,Clear,June,2013,Thursday,1,0
ALASKA,June,Daylight,Clear,June,2013,Tuesday,1,0
ALASKA,June,Daylight,Cloudy,June,2013,Friday,1,0
ALASKA,March,Daylight,Clear,March,2013,Tuesday,1,0
ALASKA,March,Dusk,Clear,March,2013,Sunday,1,0
ALASKA,May,Dark - Not lighted,Clear,May,2013,Monday,1,1
ALASKA,May,Daylight,Clear,May,2013,Sunday,2,0
ALASKA,May,Daylight,Clear,May,2013,Thursday,1,1
ALASKA,May,Daylight,Cloudy,May,2013,Wednesday,1,0
ALASKA,May,Dusk,Clear,May,2013,Friday,1,1
ALASKA,November,Dark - Not lighted,Clear,November,2013,Saturday,1,1
ALASKA,October,Dark - but lighted,Sleet Hail,October,2013,Tuesday,1,0
ALASKA,October,Dark - Not lighted,Clear,October,2013,Saturday,1,0
ALASKA,October,Dark - Not lighted,Clear,October,2013,Thursday,1,1
ALASKA,October,Dark - Not lighted,Rain,October,2013,Monday,1,1
ALASKA,October,Dark - Unknown Lighting,Clear,October,2013,Wednesday,1,0
ALASKA,September,Daylight,Clear,September,2013,Monday,1,0
ALASKA,September,Daylight,Clear,September,2013,Thursday,1,0
ALASKA,September,Daylight,Cloudy,September,2013,Tuesday,1,0
ALASKA,September,Daylight,Rain,September,2013,Monday,1,0
ARIZONA,April,Dark - but lighted,Clear,April,2013,Friday,1,1
ARIZONA,April,Dark - but lighted,Clear,April,2013,Monday,1,0
ARIZONA,April,Dark - but lighted,Clear,April,2013,Saturday,5,4
ARIZONA,April,Dark - but lighted,Clear,April,2013,Sunday,1,0
ARIZONA,April,Dark - but lighted,Clear,April,2013,Tuesday,2,2
ARIZONA,April,Dark - but lighted,Clear,April,2013,Wednesday,4,2
ARIZONA,April,Dark - but lighted,Rain,April,2013,Monday,1,0
ARIZONA,April,Dark - Not lighted,Clear,April,2013,Friday,1,1
ARIZONA,April,Dark - Not lighted,Clear,April,2013,Monday,1,0
ARIZONA,April,Dark - Not lighted,Clear,April,2013,Saturday,7,2
ARIZONA,April,Dark - Not lighted,Clear,April,2013,Sunday,4,2
ARIZONA,April,Dark - Not lighted,Clear,April,2013,Tuesday,2,1
ARIZONA,April,Dark - Not lighted,Clear,April,2013,Wednesday,1,1
ARIZONA,April,Dark - Not lighted,Cloudy,April,2013,Thursday,1,0
ARIZONA,April,Dark - Not lighted,Rain,April,2013,Monday,1,1
ARIZONA,April,Dark - Unknown Lighting,Unknown,April,2013,Friday,1,0
ARIZONA,April,Dawn,Clear,April,2013,Friday,1,1
ARIZONA,April,Dawn,Clear,April,2013,Saturday,1,1
ARIZONA,April,Dawn,Clear,April,2013,Thursday,1,0
ARIZONA,April,Daylight,Clear,April,2013,Friday,3,1
ARIZONA,April,Daylight,Clear,April,2013,Monday,7,1
ARIZONA,April,Daylight,Clear,April,2013,Saturday,9,1
ARIZONA,April,Daylight,Clear,April,2013,Sunday,4,2
ARIZONA,April,Daylight,Clear,April,2013,Thursday,4,0
ARIZONA,April,Daylight,Clear,April,2013,Tuesday,4,1
ARIZONA,April,Daylight,Clear,April,2013,Wednesday,6,0
ARIZONA,April,Daylight,Cloudy,April,2013,Thursday,1,0
ARIZONA,April,Daylight,Severe Crosswinds,April,2013,Sunday,1,0
ARIZONA,April,Dusk,Clear,April,2013,Wednesday,1,0
ARIZONA,April,Unknown,Unknown,April,2013,Monday,1,0
ARIZONA,August,Dark - but lighted,Clear,August,2013,Friday,6,3
ARIZONA,August,Dark - but lighted,Clear,August,2013,Monday,2,0
ARIZONA,August,Dark - but lighted,Clear,August,2013,Saturday,2,0
ARIZONA,August,Dark - but lighted,Clear,August,2013,Sunday,1,2
ARIZONA,August,Dark - but lighted,Clear,August,2013,Thursday,2,0
ARIZONA,August,Dark - but lighted,Clear,August,2013,Tuesday,1,0
ARIZONA,August,Dark - but lighted,Clear,August,2013,Wednesday,3,0
ARIZONA,August,Dark - but lighted,Cloudy,August,2013,Monday,1,1
ARIZONA,August,Dark - but lighted,Cloudy,August,2013,Saturday,2,0
ARIZONA,August,Dark - Not lighted,Clear,August,2013,Saturday,1,1
ARIZONA,August,Dark - Not lighted,Clear,August,2013,Thursday,3,2
ARIZONA,August,Dark - Not lighted,Clear,August,2013,Tuesday,1,0
ARIZONA,August,Dark - Not lighted,Cloudy,August,2013,Friday,1,0
ARIZONA,August,Dark - Not lighted,Cloudy,August,2013,Saturday,2,0
ARIZONA,August,Dark - Not lighted,Cloudy,August,2013,Tuesday,2,0
ARIZONA,August,Dark - Unknown Lighting,Cloudy,August,2013,Sunday,1,0
ARIZONA,August,Dark - Unknown Lighting,Unknown,August,2013,Saturday,1,1
ARIZONA,August,Dawn,Clear,August,2013,Thursday,1,1
ARIZONA,August,Dawn,Clear,August,2013,Tuesday,2,2
ARIZONA,August,Daylight,Clear,August,2013,Friday,2,0
ARIZONA,August,Daylight,Clear,August,2013,Monday,6,0
ARIZONA,August,Daylight,Clear,August,2013,Saturday,7,0
ARIZONA,August,Daylight,Clear,August,2013,Sunday,5,2
ARIZONA,August,Daylight,Clear,August,2013,Thursday,3,1
ARIZONA,August,Daylight,Clear,August,2013,Tuesday,4,0
ARIZONA,August,Daylight,Clear,August,2013,Wednesday,1,0
ARIZONA,August,Daylight,Cloudy,August,2013,Saturday,2,2
ARIZONA,August,Daylight,Cloudy,August,2013,Thursday,2,0
ARIZONA,August,Dusk,Clear,August,2013,Friday,1,0
ARIZONA,August,Dusk,Clear,August,2013,Monday,1,0
ARIZONA,August,Dusk,Clear,August,2013,Thursday,1,0
ARIZONA,August,Dusk,Cloudy,August,2013,Tuesday,1,0
ARIZONA,August,Unknown,Unknown,August,2013,Friday,2,0
ARIZONA,August,Unknown,Unknown,August,2013,Monday,1,0
ARIZONA,August,Unknown,Unknown,August,2013,Thursday,1,0
ARIZONA,August,Unknown,Unknown,August,2013,Tuesday,1,0
ARIZONA,December,Dark - but lighted,Clear,December,2013,Friday,1,1
ARIZONA,December,Dark - but lighted,Clear,December,2013,Monday,3,0
ARIZONA,December,Dark - but lighted,Clear,December,2013,Saturday,3,1
ARIZONA,December,Dark - but lighted,Clear,December,2013,Sunday,3,1
ARIZONA,December,Dark - but lighted,Clear,December,2013,Tuesday,3,0
ARIZONA,December,Dark - but lighted,Clear,December,2013,Wednesday,1,0
ARIZONA,December,Dark - but lighted,Cloudy,December,2013,Monday,2,0
ARIZONA,December,Dark - but lighted,Cloudy,December,2013,Saturday,1,0
ARIZONA,December,Dark - but lighted,Rain,December,2013,Friday,1,1
ARIZONA,December,Dark - Not lighted,Clear,December,2013,Friday,2,2
ARIZONA,December,Dark - Not lighted,Clear,December,2013,Sunday,1,1
ARIZONA,December,Dark - Not lighted,Clear,December,2013,Thursday,2,0
ARIZONA,December,Dark - Not lighted,Clear,December,2013,Tuesday,3,0
ARIZONA,December,Dark - Not lighted,Clear,December,2013,Wednesday,1,0
ARIZONA,December,Dark - Not lighted,Rain,December,2013,Wednesday,1,0
ARIZONA,December,Dark - Not lighted,Unknown,December,2013,Sunday,1,1
ARIZONA,December,Dark - Unknown Lighting,Unknown,December,2013,Monday,1,0
ARIZONA,December,Dark - Unknown Lighting,Unknown,December,2013,Tuesday,1,0
ARIZONA,December,Dawn,Clear,December,2013,Tuesday,1,0
ARIZONA,December,Daylight,Clear,December,2013,Friday,1,0
ARIZONA,December,Daylight,Clear,December,2013,Monday,8,1
ARIZONA,December,Daylight,Clear,December,2013,Saturday,1,0
ARIZONA,December,Daylight,Clear,December,2013,Sunday,2,0
ARIZONA,December,Daylight,Clear,December,2013,Tuesday,3,0
ARIZONA,December,Daylight,Clear,December,2013,Wednesday,3,0
ARIZONA,December,Daylight,Fog Smog Smoke,December,2013,Sunday,1,1
ARIZONA,December,Daylight,Rain,December,2013,Wednesday,1,0
ARIZONA,December,Daylight,Unknown,December,2013,Saturday,1,0
ARIZONA,December,Dusk,Clear,December,2013,Tuesday,1,0
ARIZONA,December,Dusk,Clear,December,2013,Wednesday,1,1
ARIZONA,December,Unknown,Unknown,December,2013,Friday,3,1
ARIZONA,December,Unknown,Unknown,December,2013,Saturday,1,0
ARIZONA,December,Unknown,Unknown,December,2013,Tuesday,1,0
ARIZONA,December,Unknown,Unknown,December,2013,Wednesday,1,1
ARIZONA,February,Dark - but lighted,Clear,February,2013,Friday,3,0
ARIZONA,February,Dark - but lighted,Clear,February,2013,Saturday,5,5
ARIZONA,February,Dark - but lighted,Clear,February,2013,Sunday,1,0
ARIZONA,February,Dark - but lighted,Clear,February,2013,Thursday,3,1
ARIZONA,February,Dark - but lighted,Clear,February,2013,Tuesday,1,0
ARIZONA,February,Dark - but lighted,Clear,February,2013,Wednesday,1,0
ARIZONA,February,Dark - Not lighted,Clear,February,2013,Monday,1,0
ARIZONA,February,Dark - Not lighted,Clear,February,2013,Saturday,2,1
ARIZONA,February,Dark - Not lighted,Clear,February,2013,Sunday,2,0
ARIZONA,February,Dark - Not lighted,Clear,February,2013,Wednesday,3,0
ARIZONA,February,Dark - Not lighted,Rain,February,2013,Monday,1,0
ARIZONA,February,Dark - Unknown Lighting,Clear,February,2013,Tuesday,1,0
ARIZONA,February,Dark - Unknown Lighting,Unknown,February,2013,Saturday,3,0
ARIZONA,February,Dark - Unknown Lighting,Unknown,February,2013,Sunday,1,0
ARIZONA,February,Dark - Unknown Lighting,Unknown,February,2013,Wednesday,1,0
ARIZONA,February,Dawn,Clear,February,2013,Sunday,1,1
ARIZONA,February,Daylight,Clear,February,2013,Friday,6,0
ARIZONA,February,Daylight,Clear,February,2013,Monday,3,0
ARIZONA,February,Daylight,Clear,February,2013,Saturday,4,1
ARIZONA,February,Daylight,Clear,February,2013,Sunday,3,1
ARIZONA,February,Daylight,Clear,February,2013,Thursday,1,0
ARIZONA,February,Daylight,Clear,February,2013,Tuesday,1,0
ARIZONA,February,Daylight,Clear,February,2013,Wednesday,6,2
ARIZONA,February,Daylight,Cloudy,February,2013,Sunday,1,0
ARIZONA,February,Daylight,Sleet Hail,February,2013,Monday,1,0
ARIZONA,February,Daylight,Snow,February,2013,Monday,1,0
ARIZONA,February,Daylight,Unknown,February,2013,Wednesday,1,0
ARIZONA,February,Dusk,Clear,February,2013,Sunday,1,1
ARIZONA,February,Unknown,Unknown,February,2013,Monday,1,0
ARIZONA,February,Unknown,Unknown,February,2013,Sunday,1,0
ARIZONA,January,Dark - but lighted,Clear,January,2013,Friday,2,0
ARIZONA,January,Dark - but lighted,Clear,January,2013,Monday,1,0
ARIZONA,January,Dark - but lighted,Clear,January,2013,Saturday,2,1
ARIZONA,January,Dark - but lighted,Clear,January,2013,Sunday,1,1
ARIZONA,January,Dark - but lighted,Clear,January,2013,Thursday,3,1
ARIZONA,January,Dark - but lighted,Clear,January,2013,Tuesday,2,1
ARIZONA,January,Dark - but lighted,Clear,January,2013,Wednesday,1,0
ARIZONA,January,Dark - but lighted,Cloudy,January,2013,Monday,2,1
ARIZONA,January,Dark - but lighted,Cloudy,January,2013,Sunday,2,0
ARIZONA,January,Dark - but lighted,Rain,January,2013,Friday,1,1
ARIZONA,January,Dark - Not lighted,Clear,January,2013,Friday,2,1
ARIZONA,January,Dark - Not lighted,Clear,January,2013,Sunday,3,2
ARIZONA,January,Dark - Not lighted,Clear,January,2013,Tuesday,2,0
ARIZONA,January,Dark - Not lighted,Cloudy,January,2013,Sunday,1,0
ARIZONA,January,Dark - Unknown Lighting,Unknown,January,2013,Wednesday,1,1
ARIZONA,January,Dawn,Clear,January,2013,Monday,1,1
ARIZONA,January,Daylight,Clear,January,2013,Friday,4,0
ARIZONA,January,Daylight,Clear,January,2013,Monday,1,0
ARIZONA,January,Daylight,Clear,January,2013,Saturday,2,0
ARIZONA,January,Daylight,Clear,January,2013,Sunday,6,1
ARIZONA,January,Daylight,Clear,January,2013,Thursday,1,0
ARIZONA,January,Daylight,Clear,January,2013,Tuesday,3,0
ARIZONA,January,Daylight,Clear,January,2013,Wednesday,5,0
ARIZONA,January,Daylight,Cloudy,January,2013,Friday,1,0
ARIZONA,January,Daylight,Rain,January,2013,Saturday,3,0
ARIZONA,January,Daylight,Rain,January,2013,Thursday,2,0
ARIZONA,January,Daylight,Unknown,January,2013,Saturday,2,0
ARIZONA,January,Daylight,Unknown,January,2013,Sunday,2,0
ARIZONA,January,Dusk,Clear,January,2013,Saturday,1,0
ARIZONA,January,Dusk,Cloudy,January,2013,Friday,1,0
ARIZONA,July,Dark - but lighted,Clear,July,2013,Friday,1,0
ARIZONA,July,Dark - but lighted,Clear,July,2013,Monday,1,1
ARIZONA,July,Dark - but lighted,Clear,July,2013,Saturday,2,0
ARIZONA,July,Dark - but lighted,Clear,July,2013,Thursday,2,1
ARIZONA,July,Dark - but lighted,Clear,July,2013,Tuesday,2,0
ARIZONA,July,Dark - but lighted,Clear,July,2013,Wednesday,1,0
ARIZONA,July,Dark - but lighted,Cloudy,July,2013,Friday,1,0
ARIZONA,July,Dark - but lighted,Cloudy,July,2013,Saturday,1,1
ARIZONA,July,Dark - but lighted,Cloudy,July,2013,Tuesday,1,0
ARIZONA,July,Dark - Not lighted,Clear,July,2013,Monday,2,1
ARIZONA,July,Dark - Not lighted,Clear,July,2013,Saturday,1,0
ARIZONA,July,Dark - Not lighted,Clear,July,2013,Tuesday,1,0
ARIZONA,July,Dark - Not lighted,Clear,July,2013,Wednesday,1,0
ARIZONA,July,Dark - Not lighted,Cloudy,July,2013,Saturday,1,1
ARIZONA,July,Dark - Not lighted,Cloudy,July,2013,Sunday,1,1
ARIZONA,July,Dark - Unknown Lighting,Not Reported,July,2013,Saturday,1,0
ARIZONA,July,Dark - Unknown Lighting,Not Reported,July,2013,Tuesday,1,0
ARIZONA,July,Dawn,Clear,July,2013,Friday,1,1
ARIZONA,July,Dawn,Clear,July,2013,Monday,1,0
ARIZONA,July,Dawn,Clear,July,2013,Thursday,1,0
ARIZONA,July,Dawn,Clear,July,2013,Tuesday,1,0
ARIZONA,July,Dawn,Clear,July,2013,Wednesday,1,0
ARIZONA,July,Daylight,Clear,July,2013,Monday,5,0
ARIZONA,July,Daylight,Clear,July,2013,Saturday,6,0
ARIZONA,July,Daylight,Clear,July,2013,Sunday,7,1
ARIZONA,July,Daylight,Clear,July,2013,Thursday,4,1
ARIZONA,July,Daylight,Clear,July,2013,Tuesday,3,0
ARIZONA,July,Daylight,Clear,July,2013,Wednesday,2,0
ARIZONA,July,Daylight,Cloudy,July,2013,Friday,2,0
ARIZONA,July,Daylight,Cloudy,July,2013,Monday,1,0
ARIZONA,July,Daylight,Cloudy,July,2013,Saturday,1,0
ARIZONA,July,Daylight,Cloudy,July,2013,Wednesday,3,2
ARIZONA,July,Daylight,Not Reported,July,2013,Monday,1,1
ARIZONA,July,Daylight,Other,July,2013,Thursday,1,1
ARIZONA,July,Daylight,Rain,July,2013,Thursday,1,0
ARIZONA,July,Daylight,Rain,July,2013,Wednesday,1,0
ARIZONA,July,Unknown,Unknown,July,2013,Monday,1,0
ARIZONA,July,Unknown,Unknown,July,2013,Sunday,2,1
ARIZONA,June,Dark - but lighted,Clear,June,2013,Friday,2,0
ARIZONA,June,Dark - but lighted,Clear,June,2013,Monday,3,2
ARIZONA,June,Dark - but lighted,Clear,June,2013,Saturday,3,2
ARIZONA,June,Dark - but lighted,Clear,June,2013,Sunday,1,0
ARIZONA,June,Dark - but lighted,Clear,June,2013,Thursday,3,1
ARIZONA,June,Dark - but lighted,Clear,June,2013,Tuesday,1,0
ARIZONA,June,Dark - but lighted,Clear,June,2013,Wednesday,5,1
ARIZONA,June,Dark - Not lighted,Clear,June,2013,Friday,4,3
ARIZONA,June,Dark - Not lighted,Clear,June,2013,Monday,1,0
ARIZONA,June,Dark - Not lighted,Clear,June,2013,Saturday,3,2
ARIZONA,June,Dark - Not lighted,Clear,June,2013,Sunday,3,2
ARIZONA,June,Dark - Not lighted,Clear,June,2013,Thursday,3,2
ARIZONA,June,Dark - Unknown Lighting,Clear,June,2013,Sunday,1,0
ARIZONA,June,Dark - Unknown Lighting,Not Reported,June,2013,Saturday,1,0
ARIZONA,June,Dark - Unknown Lighting,Unknown,June,2013,Friday,1,1
ARIZONA,June,Daylight,Clear,June,2013,Friday,1,0
ARIZONA,June,Daylight,Clear,June,2013,Monday,6,1
ARIZONA,June,Daylight,Clear,June,2013,Saturday,4,1
ARIZONA,June,Daylight,Clear,June,2013,Sunday,5,1
ARIZONA,June,Daylight,Clear,June,2013,Thursday,2,1
ARIZONA,June,Daylight,Clear,June,2013,Tuesday,2,0
ARIZONA,June,Daylight,Clear,June,2013,Wednesday,3,0
ARIZONA,June,Daylight,Cloudy,June,2013,Wednesday,1,0
ARIZONA,June,Daylight,Unknown,June,2013,Sunday,1,0
ARIZONA,June,Daylight,Unknown,June,2013,Tuesday,1,0
ARIZONA,June,Unknown,Unknown,June,2013,Saturday,1,0
ARIZONA,June,Unknown,Unknown,June,2013,Sunday,1,0
ARIZONA,March,Dark - but lighted,Clear,March,2013,Friday,1,0
ARIZONA,March,Dark - but lighted,Clear,March,2013,Monday,1,0
ARIZONA,March,Dark - but lighted,Clear,March,2013,Saturday,1,1
ARIZONA,March,Dark - but lighted,Clear,March,2013,Sunday,4,3
ARIZONA,March,Dark - but lighted,Clear,March,2013,Thursday,3,2
ARIZONA,March,Dark - but lighted,Clear,March,2013,Tuesday,2,1
ARIZONA,March,Dark - but lighted,Clear,March,2013,Wednesday,2,1
ARIZONA,March,Dark - but lighted,Not Reported,March,2013,Wednesday,1,0
ARIZONA,March,Dark - but lighted,Unknown,March,2013,Sunday,1,0
ARIZONA,March,Dark - Not lighted,Clear,March,2013,Friday,1,1
ARIZONA,March,Dark - Not lighted,Clear,March,2013,Monday,4,0
ARIZONA,March,Dark - Not lighted,Clear,March,2013,Saturday,2,1
ARIZONA,March,Dark - Not lighted,Clear,March,2013,Sunday,4,3
ARIZONA,March,Dark - Not lighted,Clear,March,2013,Thursday,2,0
ARIZONA,March,Dark - Not lighted,Clear,March,2013,Tuesday,2,0
ARIZONA,March,Dark - Not lighted,Clear,March,2013,Wednesday,2,1
ARIZONA,March,Dark - Unknown Lighting,Unknown,March,2013,Friday,1,0
ARIZONA,March,Dawn,Clear,March,2013,Sunday,5,0
ARIZONA,March,Daylight,Clear,March,2013,Friday,5,0
ARIZONA,March,Daylight,Clear,March,2013,Monday,6,0
ARIZONA,March,Daylight,Clear,March,2013,Saturday,5,1
ARIZONA,March,Daylight,Clear,March,2013,Sunday,5,2
ARIZONA,March,Daylight,Clear,March,2013,Thursday,3,0
ARIZONA,March,Daylight,Clear,March,2013,Tuesday,1,1
ARIZONA,March,Daylight,Clear,March,2013,Wednesday,2,0
ARIZONA,March,Daylight,Cloudy,March,2013,Monday,1,0
ARIZONA,March,Daylight,Cloudy,March,2013,Tuesday,1,1
ARIZONA,March,Daylight,Unknown,March,2013,Friday,1,0
ARIZONA,March,Dusk,Clear,March,2013,Saturday,1,0
ARIZONA,March,Dusk,Clear,March,2013,Sunday,2,0
ARIZONA,March,Unknown,Unknown,March,2013,Monday,3,0
ARIZONA,March,Unknown,Unknown,March,2013,Tuesday,2,0
ARIZONA,May,Dark - but lighted,Clear,May,2013,Friday,3,0
ARIZONA,May,Dark - but lighted,Clear,May,2013,Monday,3,2
ARIZONA,May,Dark - but lighted,Clear,May,2013,Saturday,1,0
ARIZONA,May,Dark - but lighted,Clear,May,2013,Sunday,5,1
ARIZONA,May,Dark - but lighted,Clear,May,2013,Thursday,4,1
ARIZONA,May,Dark - but lighted,Cloudy,May,2013,Sunday,1,1
ARIZONA,May,Dark - but lighted,Not Reported,May,2013,Saturday,1,0
ARIZONA,May,Dark - Not lighted,Clear,May,2013,Friday,1,1
ARIZONA,May,Dark - Not lighted,Clear,May,2013,Saturday,1,0
ARIZONA,May,Dark - Not lighted,Clear,May,2013,Sunday,4,2
ARIZONA,May,Dark - Not lighted,Clear,May,2013,Thursday,6,1
ARIZONA,May,Dark - Not lighted,Clear,May,2013,Tuesday,2,1
ARIZONA,May,Dark - Not lighted,Clear,May,2013,Wednesday,2,0
ARIZONA,May,Dark - Not lighted,Cloudy,May,2013,Sunday,1,0
ARIZONA,May,Daylight,Clear,May,2013,Friday,7,3
ARIZONA,May,Daylight,Clear,May,2013,Monday,4,1
ARIZONA,May,Daylight,Clear,May,2013,Saturday,12,6
ARIZONA,May,Daylight,Clear,May,2013,Sunday,6,2
ARIZONA,May,Daylight,Clear,May,2013,Thursday,10,2
ARIZONA,May,Daylight,Clear,May,2013,Tuesday,1,0
ARIZONA,May,Daylight,Clear,May,2013,Wednesday,8,0
ARIZONA,May,Daylight,Cloudy,May,2013,Sunday,1,1
ARIZONA,May,Daylight,Cloudy,May,2013,Wednesday,1,0
ARIZONA,May,Unknown,Unknown,May,2013,Tuesday,1,0
ARIZONA,November,Dark - but lighted,Clear,November,2013,Friday,4,0
ARIZONA,November,Dark - but lighted,Clear,November,2013,Monday,2,0
ARIZONA,November,Dark - but lighted,Clear,November,2013,Saturday,6,3
ARIZONA,November,Dark - but lighted,Clear,November,2013,Sunday,1,0
ARIZONA,November,Dark - but lighted,Clear,November,2013,Thursday,3,1
ARIZONA,November,Dark - but lighted,Clear,November,2013,Tuesday,1,0
ARIZONA,November,Dark - but lighted,Clear,November,2013,Wednesday,1,0
ARIZONA,November,Dark - but lighted,Cloudy,November,2013,Sunday,1,1
ARIZONA,November,Dark - but lighted,Rain,November,2013,Friday,1,0
ARIZONA,November,Dark - but lighted,Rain,November,2013,Saturday,2,1
ARIZONA,November,Dark - Not lighted,Clear,November,2013,Friday,6,1
ARIZONA,November,Dark - Not lighted,Clear,November,2013,Monday,1,0
ARIZONA,November,Dark - Not lighted,Clear,November,2013,Saturday,3,1
ARIZONA,November,Dark - Not lighted,Clear,November,2013,Sunday,1,1
ARIZONA,November,Dark - Not lighted,Clear,November,2013,Wednesday,2,0
ARIZONA,November,Dark - Not lighted,Cloudy,November,2013,Sunday,2,1
ARIZONA,November,Dark - Not lighted,Cloudy,November,2013,Thursday,1,0
ARIZONA,November,Dawn,Clear,November,2013,Friday,1,0
ARIZONA,November,Dawn,Clear,November,2013,Tuesday,1,0
ARIZONA,November,Daylight,Clear,November,2013,Friday,1,0
ARIZONA,November,Daylight,Clear,November,2013,Monday,2,0
ARIZONA,November,Daylight,Clear,November,2013,Saturday,2,0
ARIZONA,November,Daylight,Clear,November,2013,Sunday,3,0
ARIZONA,November,Daylight,Clear,November,2013,Thursday,6,0
ARIZONA,November,Daylight,Clear,November,2013,Tuesday,5,0
ARIZONA,November,Daylight,Clear,November,2013,Wednesday,1,0
ARIZONA,November,Daylight,Cloudy,November,2013,Thursday,1,0
